iter	Passed	Remaining
1677	11023	2115
1678	11028	2108
1679	11032	2101
1680	11036	2094
1681	11039	2087
1682	11043	2080
1683	11047	2073
1684	11051	2065
1685	11055	2058
1686	11058	2051
1687	11063	2044
1688	11073	2038
1689	11201	2054
1690	11381	2079
1691	11592	2110
1692	11609	2105
1693	11615	2098
1694	11621	2091
1695	11627	2084
1696	11633	2077
1697	11639	2070
1698	11645	2063
1699	11652	2056
1700	11658	2049
1701	11664	2042
1702	11670	2035
1703	11677	2028
1704	11681	2021
1705	11688	2014
1706	11694	2007
1707	11699	2000
1708	11705	1993
1709	11709	1985
1710	11713	1978
1711	11718	1971
1712	11721	1963
1713	11724	1956
1714	11730	1949
1715	11736	1942
1716	11739	1935
1717	11743	1927
1718	11748	1920
1719	11754	1913
1720	11758	1906
1721	11766	1899
1722	11772	1892
1723	11779	1885
1724	11785	1878
1725	11793	1872
1726	11799	1865
1727	11804	1858
1728	11807	1850
1729	11811	1843
1730	11816	1836
1731	11819	1828
1732	11823	1821
1733	11828	1814
1734	11831	1807
1735	11835	1799
1736	11838	1792
1737	11841	1785
1738	11845	1777
1739	11848	1770
1740	11852	1763
1741	11855	1755
1742	11858	1748
1743	11862	1741
1744	11865	1733
1745	11868	1726
1746	11872	1719
1747	11875	1712
1748	11878	1704
1749	11883	1697
1750	11886	1690
1751	11890	1683
1752	11893	1675
1753	11897	1668
1754	11901	1661
1755	11904	1654
1756	11909	1647
1757	11912	1639
1758	11915	1632
1759	11918	1625
1760	11922	1618
1761	11925	1610
1762	11928	1603
1763	11932	1596
1764	11935	1589
1765	11940	1582
1766	11944	1574
1767	11947	1567
1768	11951	1560
1769	11956	1553
1770	11960	1546
1771	11964	1539
1772	11967	1532
1773	11970	1525
1774	11974	1517
1775	11977	1510
1776	11981	1503
1777	11984	1496
1778	11988	1489
1779	11991	1482
1780	11994	1474
1781	11998	1467
1782	12001	1460
1783	12005	1453
1784	12008	1446
1785	12011	1439
1786	12014	1432
1787	12018	1424
1788	12021	1417
1789	12026	1410
1790	12029	1403
1791	12033	1396
1792	12036	1389
1793	12039	1382
1794	12043	1375
1795	12047	1368
1796	12050	1361
1797	12053	1354
1798	12057	1347
1799	12060	1340
1800	12063	1332
1801	12067	1325
1802	12070	1318
1803	12073	1311
1804	12077	1304
1805	12080	1297
1806	12084	1290
1807	12087	1283
1808	12090	1276
1809	12093	1269
1810	12096	1262
1811	12100	1255
1812	12103	1248
1813	12106	1241
1814	12110	1234
1815	12113	1227
1816	12116	1220
1817	12120	1213
1818	12123	1206
1819	12127	1199
1820	12130	1192
1821	12133	1185
1822	12137	1178
1823	12141	1171
1824	12144	1164
1825	12147	1157
1826	12151	1150
1827	12154	1143
1828	12158	1136
1829	12162	1129
1830	12166	1122
1831	12169	1116
1832	12173	1109
1833	12177	1102
1834	12181	1095
1835	12185	1088
1836	12189	1081
1837	12194	1074
1838	12198	1067
1839	12202	1061
1840	12206	1054
1841	12210	1047
1842	12213	1040
1843	12220	1033
1844	12222	1026
1845	12228	1020
1846	12234	1013
1847	12240	1006
1848	12246	1000
1849	12250	993
1850	12256	986
1851	12262	979
1852	12267	973
1853	12270	966
1854	12276	959
1855	12281	952
1856	12284	945
1857	12288	939
1858	12289	932
1859	12293	925
1860	12297	918
1861	12300	911
1862	12303	904
1863	12306	897
1864	12310	891
1865	12313	884
1866	12317	877
1867	12320	870
1868	12324	863
1869	12327	856
1870	12330	850
1871	12333	843
1872	12336	836
1873	12339	829
1874	12342	822
1875	12346	816
1876	12349	809
1877	12352	802
1878	12356	795
1879	12361	789
1880	12364	782
1881	12367	775
1882	12370	768
1883	12374	761
1884	12378	755
1885	12381	748
1886	12385	741
1887	12389	734
1888	12392	728
1889	12396	721
1890	12399	714
1891	12402	707
1892	12405	701
1893	12408	694
1894	12411	687
1895	12414	680
1896	12417	674
1897	12421	667
1898	12424	660
1899	12429	654
1900	12432	647
1901	12436	640
1902	12441	634
1903	12444	627
1904	12448	620
1905	12453	614
1906	12456	607
1907	12459	600
1908	12463	594
1909	12466	587
1910	12469	580
1911	12473	574
1912	12476	567
1913	12481	560
1914	12485	554
1915	12488	547
1916	12491	540
1917	12495	534
1918	12498	527
1919	12502	520
1920	12505	514
1921	12506	507
1922	12510	500
1923	12513	494
1924	12517	487
1925	12521	481
1926	12524	474
1927	12529	467
1928	12533	461
1929	12536	454
1930	12540	448
1931	12543	441
1932	12547	434
1933	12550	428
1934	12554	421
1935	12565	415
1936	12694	412
1937	12874	411
1938	13084	411
1939	13100	405
1940	13105	398
1941	13111	391
1942	13116	384
1943	13122	378
1944	13128	371
1945	13134	364
1946	13140	357
1947	13146	350
1948	13151	344
1949	13158	337
1950	13164	330
1951	13170	323
1952	13177	317
1953	13183	310
1954	13186	303
1955	13189	296
1956	13193	289
1957	13197	283
1958	13201	276
1959	13204	269
1960	13207	262
1961	13211	255
1962	13218	249
1963	13223	242
1964	13228	235
1965	13233	228
1966	13239	222
1967	13243	215
1968	13246	208
1969	13250	201
1970	13255	195
1971	13260	188
1972	13266	181
1973	13270	174
1974	13273	168
1975	13278	161
1976	13284	154
1977	13290	147
1978	13296	141
1979	13300	134
1980	13303	127
1981	13308	120
1982	13315	114
1983	13318	107
1984	13322	100
1985	13326	93
1986	13329	87
1987	13335	80
1988	13340	73
1989	13343	67
1990	13350	60
1991	13356	53
1992	13364	46
1993	13370	40
1994	13375	33
1995	13381	26
1996	13389	20
1997	13392	13
1998	13396	6
1999	13399	0
